"Código de Ruta","Descripción de la ruta","Código recorrido ","Descripción del recorrido","Sentido","Dia","Mes","Año","Cantidad de Pasajeros Regulares","Cantidad de Adultos Mayores","Ingresos"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","23","6","2025","640","","198400"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","20","6","2025","574","","177940"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","19","6","2025","555","","172050"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","18","6","2025","775","","240250"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","17","6","2025","646","","200260"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","16","6","2025","585","","181350"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","13","6","2025","670","","207700"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","12","6","2025","729","","225990"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","11","6","2025","689","","213590"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","10","6","2025","512","","158720"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","9","6","2025","618","","191580"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","6","6","2025","666","","206460"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","5","6","2025","633","","196230"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","4","6","2025","497","","154070"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","3","6","2025","533","","165230"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","2","6","2025","485","","150350"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","30","6","2025","1000","","310000"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","27","6","2025","795","","246450"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","26","6","2025","899","","278690"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","25","6","2025","881","","273110"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","24","6","2025","828","","256680"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","23","6","2025","993","","307830"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","20","6","2025","829","","256990"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","19","6","2025","962","","298220"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","18","6","2025","839","","260090"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","17","6","2025","901","","279310"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","16","6","2025","1019","","315890"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","13","6","2025","679","","210490"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","12","6","2025","857","","265670"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","11","6","2025","886","","274660"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","10","6","2025","1180","","365800"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","9","6","2025","996","","308760"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","6","6","2025","740","","229400"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","5","6","2025","852","","264120"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","4","6","2025","955","","296050"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","3","6","2025","993","","307830"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","2","6","2025","995","","308450"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","30","6","2025","68","","21080"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","27","6","2025","45","","13950"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","26","6","2025","53","","16430"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","25","6","2025","77","","23870"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","24","6","2025","65","","20150"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","23","6","2025","60","","18600"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","20","6","2025","65","","20150"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","19","6","2025","84","","26040"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","18","6","2025","79","","24490"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","17","6","2025","79","","24490"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","16","6","2025","78","","24180"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","13","6","2025","64","","19840"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","12","6","2025","68","","21080"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","11","6","2025","79","","24490"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","10","6","2025","77","","23870"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","9","6","2025","65","","20150"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","6","6","2025","63","","19530"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","5","6","2025","80","","24800"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","4","6","2025","54","","16740"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","3","6","2025","97","","30070"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","2","6","2025","80","","24800"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","30","6","2025","28","","8680"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","27","6","2025","42","","13020"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","26","6","2025","30","","9300"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","25","6","2025","33","","10230"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","24","6","2025","32","","9920"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","23","6","2025","28","","8680"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","20","6","2025","33","","10230"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","19","6","2025","35","","10850"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","18","6","2025","39","","12090"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","17","6","2025","48","","14880"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","16","6","2025","36","","11160"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","13","6","2025","34","","10540"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","12","6","2025","27","","8370"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","11","6","2025","30","","9300"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","10","6","2025","34","","10540"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","9","6","2025","37","","11470"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","6","6","2025","27","","8370"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","5","6","2025","31","","9610"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","4","6","2025","28","","8680"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","3","6","2025","35","","10850"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","2","6","2025","25","","7750"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Destino – Origen","30","6","2025","362","","229870"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Destino – Origen","27","6","2025","124","","78740"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Destino – Origen","26","6","2025","369","","234315"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Destino – Origen","25","6","2025","415","","263525"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Destino – Origen","24","6","2025","419","","266065"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Destino – Origen","23","6","2025","348","","220980"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Destino – Origen","20","6","2025","289","","183515"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Destino – Origen","19","6","2025","325","","206375"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Destino – Origen","18","6","2025","368","","233680"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Destino – Origen","17","6","2025","407","","258445"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Destino – Origen","16","6","2025","376","","238760"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Destino – Origen","13","6","2025","301","","191135"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Destino – Origen","12","6","2025","383","","243205"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Destino – Origen","11","6","2025","410","","260350"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Destino – Origen","10","6","2025","408","","259080"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Destino – Origen","9","6","2025","393","","249555"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Destino – Origen","6","6","2025","327","","207645"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Destino – Origen","5","6","2025","379","","240665"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Destino – Origen","4","6","2025","349","","221615"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Destino – Origen","3","6","2025","410","","260350"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Destino – Origen","2","6","2025","352","","223520"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Origen – Destino","30","6","2025","376","","238760"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Origen – Destino","27","6","2025","307","","194945"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Origen – Destino","26","6","2025","341","","216535"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Origen – Destino","25","6","2025","381","","241935"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Origen – Destino","24","6","2025","390","","247650"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Origen – Destino","23","6","2025","341","","216535"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Origen – Destino","20","6","2025","333","","211455"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Origen – Destino","19","6","2025","358","","227330"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Origen – Destino","18","6","2025","390","","247650"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Origen – Destino","17","6","2025","391","","248285"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Origen – Destino","16","6","2025","344","","218440"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Origen – Destino","13","6","2025","336","","213360"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Origen – Destino","12","6","2025","345","","219075"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Origen – Destino","11","6","2025","436","","276860"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Origen – Destino","10","6","2025","402","","255270"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Origen – Destino","9","6","2025","368","","233680"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Origen – Destino","6","6","2025","342","","217170"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Origen – Destino","5","6","2025","372","","236220"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Origen – Destino","4","6","2025","422","","267970"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4465","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","Origen – Destino","3","6","2025","427","","271145"
