"Codigo de Ruta","Descripcion de Ruta","Mes","Año","Tipo de Equipo","Cantidad de viajes","Cantidad de Locomotoras","Cantidad de Vagones","Uso mensual (h)","Distancia recorrida (km)","Consumo de combustible (L)","Cantidad de Zapata Freno","Tipo de  Zapata  Freno","Lubricante cárter (l)","Tipo de lubricante cárter","Lubricante compresor (l)","Tipo de lubricante compresor","Lubricante motor diésel (l)","Tipo de lubricante motor diésel","Filtro  aire","Tipo de filtro  aire","Filtro primario","Tipo de filtro primario","Aceite sistema hidráulico","Tipo de aceite sistema hidráulico"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","9","2024","DMU APOLO","126","3","12","126","2109","8859","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","8","2024","DMU APOLO","125","3","12","125","2092","8789","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","7","2024","DMU APOLO","138","3","12","138","2310","9703","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF001","ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN","12","2024","DMU APOLO","240","2","12","180","3456","14515","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 20W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF001","ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN","11","2024","DMU APOLO","336","2","12","252","4838","20321","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF001","ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN","10","2024","DMU APOLO","336","2","12","252","4838","20321","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF001","ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN","9","2024","DMU APOLO","336","2","12","252","4838","20321","","ZAPATA SIDEREA D18N","34","LUBRICANTE SAE 85W-140","34","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF001","ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN","8","2024","DMU APOLO","335","2","12","251","4824","20261","","ZAPATA SIDEREA D18N","52","LUBRICANTE SAE 85W-140","52","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","10","ACEITE ATF DEXRON III"
"RF001","ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN","7","2024","DMU APOLO","365","2","12","274","5256","22075","","ZAPATA SIDEREA D18N","49","LUBRICANTE SAE 85W-140","49","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","7","ACEITE ATF DEXRON III"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","6","2024","DMU APOLO","200","3","4","160","2080","8736","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","5","2024","DMU APOLO","411","3","4","3288","42744","17952","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","4","2024","DMU APOLO","392","3","4","3138","40768","17123","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 20W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","3","2024","DMU APOLO","374","3","4","2992","38896","16336","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","2","2024","DMU APOLO","238","3","4","1904","24752","10396","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","1","2024","DMU APOLO","170","2","4","136","1768","7426","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","6","2024","DMU APOLO","559","4","14","49192","120185","50478","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","5","2024","DMU APOLO","644","4","14","56672","13846","58153","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","4","2024","DMU APOLO","613","4","14","53944","131795","55354","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","3","2024","DMU APOLO","532","4","14","46816","11438","48040","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","2","2024","DMU APOLO","560","4","14","4928","12040","50568","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","1","2024","DMU APOLO","546","4","14","48048","11739","49304","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF003","UNIVERSIDAD LATINA - HEREDIA","6","2024","DMU APOLO","716","1","2","7876","8234","34583","8","ZAPATA SIDEREA D18N","140","LUBRICANTE SAE 85W-140","140","LUBRICANTE SAE 15W-40","350","LUBRICANTE SAE 15W-40","8","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","8","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","19","ACEITE ATF DEXRON III"
"RF003","UNIVERSIDAD LATINA - HEREDIA","5","2024","DMU APOLO","776","1","2","8536","8924","37481","16","ZAPATA SIDEREA D18N","96","LUBRICANTE SAE 85W-140","96","LUBRICANTE SAE 15W-40","13","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","4","ACEITE ATF DEXRON III"
"RF003","UNIVERSIDAD LATINA - HEREDIA","4","2024","DMU APOLO","741","1","2","8151","85215","35790","18","ZAPATA SIDEREA D18N","1006","LUBRICANTE SAE 85W-140","1006","LUBRICANTE SAE 15W-40","180","LUBRICANTE SAE 20W-40","4","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","4","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","4","ACEITE ATF DEXRON III"
"RF003","UNIVERSIDAD LATINA - HEREDIA","3","2024","DMU APOLO","660","1","2","726","7590","31878","14","ZAPATA SIDEREA D18N","98","LUBRICANTE SAE 85W-140","98","LUBRICANTE SAE 15W-40","94","LUBRICANTE SAE 20W-40","2","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","1","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","1","ACEITE ATF DEXRON III"
"RF003","UNIVERSIDAD LATINA - HEREDIA","2","2024","DMU APOLO","711","1","2","7821","81765","34341","8","ZAPATA SIDEREA D18N","81","LUBRICANTE SAE 85W-140","81","LUBRICANTE SAE 15W-40","80","LUBRICANTE SAE 20W-40","2","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","2","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","1","ACEITE ATF DEXRON III"
"RF003","UNIVERSIDAD LATINA - HEREDIA","1","2024","DMU APOLO","742","1","2","8162","8533","35839","12","ZAPATA SIDEREA D18N","805","LUBRICANTE SAE 85W-140","805","LUBRICANTE SAE 15W-40","187","LUBRICANTE SAE 20W-40","4","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","4","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","6","2024","DMU APOLO","119","3","12","119","199206","8367","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","5","2024","DMU APOLO","138","3","12","138","231012","9703","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","4","2024","DMU APOLO","132","3","12","132","220968","9281","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","3","2024","DMU APOLO","114","3","12","114","190836","8015","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","2","2024","DMU APOLO","120","3","12","120","20088","8437","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","1","2024","DMU APOLO","132","3","12","132","220968","9281","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF001","ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN","6","2024","DMU APOLO","318","2","12","2385","45792","19233","6","ZAPATA SIDEREA D18N","205","LUBRICANTE SAE 85W-140","205","LUBRICANTE SAE 20W-40","176","LUBRICANTE SAE 15W-40","4","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","4","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","7","ACEITE ATF DEXRON III"
"RF001","ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN","5","2024","DMU APOLO","368","2","12","276","52992","22257","14","ZAPATA SIDEREA D18N","805","LUBRICANTE SAE 85W-140","805","LUBRICANTE SAE 15W-40","12","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","6","ACEITE ATF DEXRON III"
"RF001","ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN","4","2024","DMU APOLO","352","2","12","264","50688","21289","5","ZAPATA SIDEREA D18N","71","LUBRICANTE SAE 85W-140","71","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","3","ACEITE ATF DEXRON III"
"RF001","ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN","3","2024","DMU APOLO","304","2","12","228","43776","18386","19","ZAPATA SIDEREA D18N","745","LUBRICANTE SAE 85W-140","745","LUBRICANTE SAE 15W-40","135","LUBRICANTE SAE 20W-40","3","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","4","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","4","ACEITE ATF DEXRON III"
"RF001","ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN","2","2024","DMU APOLO","320","2","12","240","4608","19354","","ZAPATA SIDEREA D18N","715","LUBRICANTE SAE 85W-140","715","LUBRICANTE SAE 15W-40","87","LUBRICANTE SAE 15W-40","2","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","2","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","2","ACEITE ATF DEXRON III"
"RF001","ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN","1","2024","DMU APOLO","352","2","12","264","50688","21289","4","ZAPATA SIDEREA D18N","595","LUBRICANTE SAE 85W-140","595","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","12","2023","DMU APOLO","220","4","4","176","2288","9610","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","11","2023","DMU APOLO","218","4","4","174","2267","9522","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","10","2023","DMU APOLO","220","4","4","176","2288","9610","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 20W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","9","2023","DMU APOLO","206","4","4","164","2142","8998","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","8","2023","DMU APOLO","230","4","4","184","2392","10046","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","7","2023","DMU APOLO","220","4","4","176","2288","9610","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","12","2023","DMU APOLO","616","4","14","542","13244","55625","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","11","2023","DMU APOLO","615","4","14","541","13222","55535","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","10","2023","DMU APOLO","616","4","14","542","11132","55625","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","9","2023","DMU APOLO","585","4","14","514","12577","52826","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","8","2023","DMU APOLO","643","4","14","565","13824","58063","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","7","2023","DMU APOLO","611","4","14","537","13136","55173","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
